tweet
สุดท้ายไม่มีงานไรติ่งโดนแกงให้ตีกันเองกุจะขำให้
นี่อะไรมีแต่คนใจร้ายคอยแกง
คอยแต่จะแกงกัน
เลิกอันรีทีทวิตอย่าแกง
ฉันเริ่มกลัวโดนแกงล่ะแกเอ๊ย
แกงแรงมาก
พวกพี่อยากแกงหนูแยกไม่ออกจริงนะต้องเพ่ง
กุไม่อยุ้ทวิตแปปเดียวเขาสุ่มละกุอดเลยทวิตมึงแกงกุสุดๆ
หมดเดือนสามละไม่เห็นออนอสแกงมาก
ทวิตแกงแรงมาก
สัญญาณแกงแรงมากส่งตรงคิมจ๋า
คุณอย่าแกงผม
รู้สึกเหมือนโดนแกงปก
โดนแกงแต่ก็กลับมาคุมโทนได้เหมือนเดิมมแอควันมันเก่ง
หนูลูกหอเล็กแอบแกงพี่สาวป่ะ
ทวิตแกงเว่อ
แกงมาก
ผู้ถูกเลือกให้โดนแกง
ภาวนาให้พี่ไปรไม่แกงชั้นอยากขายของ
อย่าแกงเด็ก
ไปแน่หรอไม่แกงกันนะ
หาแกงชาวบ้านเค้าอีกแล้วใช่ไหม
ชอบคำพ้องมากโดนแกงให้มากินหมี่ผัดคั่ว
นกฟ้าก็ช่างแกงนะคะ
ขอให้หายทันนกฟ้าอย่าแกงนาน
ทวิตมันแกง
อย่าแกงกันนี่ไงอาจารย์ปล่อยแล้ว
แกงไม่ไหว
อือสรุปโดนแม่แกงค่ะแม่พามากินสเต็กแต่ก็โอเคไม่ได้กินนานแล้วเหมียนกัน
พี่พิ้งอย่าแกงน้อง
มาน้อคเอาตอนสำคัญแบบนี้ไม่ได้น่ะเจ้านกฟ้าหยุดแกงเดี่ยวนี้
ไทยทิกห้ามแกงหนูอีกนะคะหนูสู้นะ
เต็มที่แล้วโดนแกงตลอดไปมีอยู่จริง
แกงมาก
แม่น้องเจมเลิกแกงน้องได้แล้วคนเราจะมีเสื้อกางเกงเหมือนกันหลายตัวก็ได้
แกงตัวเองทำไม
เอ็นดูพี่แอดมินมากค่ะแกงตัวเองทำไม
เริ่ดขนาดนี่แกงตรงไหนนน
แกงมาก
โดนแกงทุกคลิปที่ปล่อยมาเลยค่ะเศร้า
ไม่ได้แกงหนูใช่เปล่า
แกงมาก
แกอย่าแกงพี่จ๋า
แกงทำไม
ขอปังๆๆอย่าแกง
จะแกงไหมยังไง
อย่าแกง
อย่าแกงก็พอ
จะแกงให้สุดด้วย
ถึงตอนนั้นเน็ตอย่าแกงถือว่าขอกราบเลย
มันแกงมาก
แกงเปล่าเนี่ย
ไม่เอาค่ะเราจะไม่แกงลูก
