id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1626991937571151872,1626991937571151872,2023-02-19 00:08:00 SE Asia Standard Time,2023-02-19,00:08:00,+0700,1530207812437311488,mrblackcnx,MenInBlackCNX,,"Sativa Thai🇹🇭
👉สุดจริงงานไทยรอบนี้ 🚨ใกล้หมดแล้วเด้อ รับมาสอยไปชิมได้เลยครับ😤

📍1g=30฿
📍10g=250฿

🟢แอดไลน์มาจ้า
👉@gclcnx420 (มี@ด้วยเด้อ)

#กัญชาเชียงใหม่ #กัญชาแม่โจ้ #นัดเย็ดแม่โจ้ #กัญชาเจ็ดยอด #fwbเชียงใหม่ #กัญชาราคาถูก #นัดเย็ดแม่โจ้ #สายเขียว #กัญชานัดรับ #fwbแม่โจ้ https://t.co/rbg0BZ6dNF",th,[],[],['https://pbs.twimg.com/media/FpQ8ieHaAAIwu61.jpg'],0,0,0,"['กัญชาเชียงใหม่', 'กัญชาแม่โจ้', 'นัดเย็ดแม่โจ้', 'กัญชาเจ็ดยอด', 'fwbเชียงใหม่', 'กัญชาราคาถูก', 'นัดเย็ดแม่โจ้', 'สายเขียว', 'กัญชานัดรับ', 'fwbแม่โจ้']",[],https://twitter.com/MrBlackCNX/status/1626991937571151872,,,1,https://pbs.twimg.com/media/FpQ8ieHaAAIwu61.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1626989775331921920,1626989772102320128,2023-02-18 23:59:25 SE Asia Standard Time,2023-02-18,23:59:25,+0700,1510501776763797507,hellorfing04,- 𝒸𝑜𝓅𝓎 𝓅𝓁𝒶𝓉𝑒 - หม่าม๊าพี่น้องดง,,แต่ฝั่งนตฮฟอร์เรสสุดจริงวันนี้ เค้าใส่แบบไม่เอาแพ้ แต่ไม่ชนะก็ได้ เสียงกองเชียร์เค้าโคตรฮึกเหิม ละแต่ละตัวที่เค้าลงเล่นเหลี่ยมเกมส์ดีเวอร์ รืนนี้ยอมรับเลยว่าแมนซิแพ้ทางทีมแบบฟอร์เรสมากอยู่นะ เพราะตัวเองอ่อนดีเฟ้นและการครองบอล ถนัดแต่บุก,th,[],[],[],1,0,0,[],[],https://twitter.com/hellorfing04/status/1626989775331921920,,,0,,,,,,,,"{'user_id': '1510501776763797507', 'username': 'hellorfing04'}",,,,
1626987969814081537,1626987969814081537,2023-02-18 23:52:14 SE Asia Standard Time,2023-02-18,23:52:14,+0700,516248793,hwanminsuck,사넾싯.⟢,,เดือนนี้ใช่เงินแบบสุดๆละ สุดจริงอีเหี้ย,th,[],[],[],0,0,0,[],[],https://twitter.com/hwanminsuck/status/1626987969814081537,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626987243629072384,1626987243629072384,2023-02-18 23:49:21 SE Asia Standard Time,2023-02-18,23:49:21,+0700,1375425657061040131,nitann__,นิทาน,,คุณหนูไปสุดจริง,th,[],[],[],0,0,0,[],[],https://twitter.com/nitann__/status/1626987243629072384,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626986790405181441,1626986790405181441,2023-02-18 23:47:33 SE Asia Standard Time,2023-02-18,23:47:33,+0700,1430241445663809537,mybabyboo_o,เบบี้บูว ･ ͜ʖ ･,,แต่เอื้อมุมข้างคือสุดจริง #BedFriendEP1,th,[],[],[],0,0,0,['bedfriendep1'],[],https://twitter.com/mybabyboo_o/status/1626986790405181441,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626986621651554306,1626986621651554306,2023-02-18 23:46:53 SE Asia Standard Time,2023-02-18,23:46:53,+0700,163496403,wahn_s,Wahnz^^,,ฟอเรสคือสุดจริงละรับกันทั้งเกมส์อ่ะ,th,[],[],[],0,0,0,[],[],https://twitter.com/WAHN_s/status/1626986621651554306,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626985232196063237,1626985232196063237,2023-02-18 23:41:21 SE Asia Standard Time,2023-02-18,23:41:21,+0700,257463616,manoiies,มินนอยเมี๊ยว •ㅅ• 🍊,,สุดจริง แต่ประเด็นคือน้องอยู่ตรงไหนในรูปแรก 😂,th,[],[],[],0,0,0,[],[],https://twitter.com/manoiies/status/1626985232196063237,,https://twitter.com/stitch_pololo/status/1626860559307255808,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626984438742781954,1626984438742781954,2023-02-18 23:38:12 SE Asia Standard Time,2023-02-18,23:38:12,+0700,1445402621485985809,jpeiedu,hey rose,,ขอบคุณโลกใบนี้ที่มีติวเตอร์หลายๆท่านที่เข้าใจเด็กมาก บางคนจ่ายค่าคอร์สแล้วอัดคลิปหมดแล้วยังมีเสริมในคอร์สอีก สุดจริง,th,[],[],[],0,0,0,[],[],https://twitter.com/jpeiedu/status/1626984438742781954,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626983511239557121,1626983511239557121,2023-02-18 23:34:31 SE Asia Standard Time,2023-02-18,23:34:31,+0700,964527912933195776,_xennixx,안녕!누뉴,,สุดจริงคิงงงงง😀,th,[],[],[],0,0,0,[],[],https://twitter.com/_xennixx/status/1626983511239557121,,https://twitter.com/b_jong30/status/1626979372719812608,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626982738049003520,1626982738049003520,2023-02-18 23:31:27 SE Asia Standard Time,2023-02-18,23:31:27,+0700,1420634578708942849,naneng_jaa,กินกับนอน ⃗ ✿ อ้วนตุ้มปุ๊ก,,"ซีรี่ย์เรื่องนี้เขียนบทเคนได้สุดจริง
ผ่านมา5EP ยกให้เคนเป็นMVPเลย
ได้ทุกคน โดนกระชากเสื้อด่าทุกตอน
เคนคือสร้างเรื่องไม่หยุด!!
#HitBiteLoveEP5 https://t.co/tUmxwTn40i",th,[],[],"['https://pbs.twimg.com/media/FpQ0LJbaUAAK-bd.jpg', 'https://pbs.twimg.com/media/FpQ0LJPaUAAkHnR.jpg']",0,3,3,['hitbiteloveep5'],[],https://twitter.com/naneng_jaa/status/1626982738049003520,,,1,https://pbs.twimg.com/media/FpQ0LJbaUAAK-bd.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1626982322149916672,1626974325776740353,2023-02-18 23:29:48 SE Asia Standard Time,2023-02-18,23:29:48,+0700,1440959150326906890,gyudsrfcvh,j,,@qerlmu แฟนเก่าคุณสุดจริง55555 หาแฟนรวยแบบนี้ได้ที่ไหนคะ,th,['qerlmu'],[],[],0,0,0,[],[],https://twitter.com/gyudsrfcvh/status/1626982322149916672,,,0,,,,,,,,"{'user_id': '1419569167598948353', 'username': 'qerlmu'}",,,,
1626981484090490885,1626980411325976576,2023-02-18 23:26:28 SE Asia Standard Time,2023-02-18,23:26:28,+0700,406939278,bellugii_sg,เบลลูกิ #hobiday 🐿️🌰,,ขนาดเพลงที่เปิดในงานพี่ยังเรียบเรียงเองทั้งหมด แบบเอาแค่ท่อนปังๆเริ่ดๆมาต่อกันเพื่อเป็นน้ำจิ้มให้แขกในงานฟังอะ สุดจริงง,th,[],[],[],0,6,2,[],[],https://twitter.com/bellugii_sg/status/1626981484090490885,,,0,,,,,,,,"{'user_id': '406939278', 'username': 'bellugii_sg'}",,,,
1626980001181761536,1626980001181761536,2023-02-18 23:20:34 SE Asia Standard Time,2023-02-18,23:20:34,+0700,1056579232883597313,bonbonnimitj,ใช้หมองนั่งมาธิ◡̈🚀•°,,บันทึกไว้ ว่าวันนี้น่าจะเป็นวันที่ยกมือไหว้มากที่สุดแล้ว ไหว้ด้วยความแบบ ยิ้มอะ หน้ายิ้มใจยิ้มด้วยนะ ทั้งวัดไทยวัดแขกเลยวันนี้ สุดจริง!🙏🏻❤✨,th,[],[],[],1,0,3,[],[],https://twitter.com/BonBonnimitj/status/1626980001181761536,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626979550814146560,1626979550814146560,2023-02-18 23:18:47 SE Asia Standard Time,2023-02-18,23:18:47,+0700,1138225145569406978,shiipat,PPat SJP 🍀🙈,,"ขออวยเลย ชอบมุมกล้องนี้มาก 
น้อยแต่มาก ความรู้สึกคือสุดจริง
👏👏👏👏 
#BedFriendEP1 https://t.co/yj176KoyCf",th,[],[],['https://pbs.twimg.com/media/FpQxQ2lakAIlbhl.jpg'],0,0,0,['bedfriendep1'],[],https://twitter.com/ShiiPat/status/1626979550814146560,,,1,https://pbs.twimg.com/media/FpQxQ2lakAIlbhl.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1626978876491702272,1626978876491702272,2023-02-18 23:16:06 SE Asia Standard Time,2023-02-18,23:16:06,+0700,852539161491816448,yaaaaa4211,__annieees,,ยากมากกกก สมมงหมดนะเอาจริง แต่ถ้าที่ประทับใจมากๆคือบทพระพันปีในหัวใจเปื้อนเลือด พสพัคจียอน กับบทของพี่จีวอนในสามพี่น้องอะ สุดจริงแม่,th,[],[],[],0,0,0,[],[],https://twitter.com/yaaaaa4211/status/1626978876491702272,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626978745788829696,1626978745788829696,2023-02-18 23:15:35 SE Asia Standard Time,2023-02-18,23:15:35,+0700,1248492151593295874,bblovesome1,🅱️🅱️ᥫᩣʀɪɢʜᴛ🇬🇧🤍,,"ภาพที่ดึงดูดทุกสายตา ไหว้ย่อ ช่างภาพเลย สุดจริง 🙏🏼😏

HongKong X Bright

#bbrightvc @bbrightvc
#ShootingStarInHK https://t.co/7CbA3E0hCf",th,['bbrightvc'],[],['https://pbs.twimg.com/media/FpQwinGaUAEWxpt.jpg'],0,39,15,"['bbrightvc', 'shootingstarinhk']",[],https://twitter.com/bblovesome1/status/1626978745788829696,,,1,https://pbs.twimg.com/media/FpQwinGaUAEWxpt.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1626978443639533568,1626978443639533568,2023-02-18 23:14:23 SE Asia Standard Time,2023-02-18,23:14:23,+0700,1482722150872391683,somjungwon,sᴏᴍɢʏᴜ ✢ 🌱🧸,,จริตมุมกล้องพี่ลีมาสุดจริง องศาไม่ได้มีหลังเดาะจ้ะ555555555555 https://t.co/OSIeklnomY,th,[],[],['https://pbs.twimg.com/media/FpQwRKwaEAAt_ve.jpg'],0,0,0,[],[],https://twitter.com/somjungwon/status/1626978443639533568,,,1,https://pbs.twimg.com/media/FpQwRKwaEAAt_ve.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
