id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1626960430475403265,1626960430475403265,2023-02-18 22:02:48 SE Asia Standard Time,2023-02-18,22:02:48,+0700,2520015408,petitesquirtle,birthday squirtle 🎂,,เอาจิงมันก้ไม่ได้ยาก แต่ก้ไม่ได้ง่าย ไม่ยากถ้าตามเพลง ชอบผลงานจากใจจิงมันก้อจะชอบนานอ่ะ consistently แต่ไม่ง่ายตรง เพลงก้กั๊กก ชห 55555 ถึงบอกเปนติ่งเดนตายก้บูด อยากลดไปเหลือเปนแค่แฟนเพลงเฉยๆ ก้ยังบูดได้ เพราะเพลงน้อย คอนไม่มี,th,[],[],[],0,1,0,[],[],https://twitter.com/petitesquirtle/status/1626960430475403265,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626960341967212545,1626909264068644865,2023-02-18 22:02:27 SE Asia Standard Time,2023-02-18,22:02:27,+0700,806506618607300610,papabunnyyy,Klyn,,@BokySh ไม่เป้ว = ไม่บูด,th,['bokysh'],[],[],0,0,0,[],[],https://twitter.com/papabunnyyy/status/1626960341967212545,,,0,,,,,,,,"{'user_id': '995976544764940288', 'username': 'BokySh'}",,,,
1626959147265822721,1626959147265822721,2023-02-18 21:57:42 SE Asia Standard Time,2023-02-18,21:57:42,+0700,1585194147065245696,yuki_kiyuuu,หนูบูด,,อยากกินกะเต๋ว อยากกลับรังสิตคิดถึงกะเต๋วไก่,th,[],[],[],0,0,1,[],[],https://twitter.com/Yuki_kiyuuu/status/1626959147265822721,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626958728619765761,1626958728619765761,2023-02-18 21:56:02 SE Asia Standard Time,2023-02-18,21:56:02,+0700,722013973407604736,agentstl,🏳️‍🌈 🙂 t want to learn Spanish 😭🏳️‍🌈,,แอพหี ทั้งคู่จ้า อย่ามามั่นเจออะไรก็เหี้ยหมด ไม่เคยได้เลยจริงๆ บูดมากกกก ขอร้อง,th,[],[],[],0,0,0,[],[],https://twitter.com/AgentsTL/status/1626958728619765761,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626958670893580290,1625566864347901952,2023-02-18 21:55:49 SE Asia Standard Time,2023-02-18,21:55:49,+0700,111250774,aodjangko,Jirasak Sammachiwa,,"เก็บตกซะหน่อย ลืมได้ไงเนี่ย
Day 5 : ไม่ได้ปารูปอาหารมานาน ขอ 1 เมนู
จัดไปอย่าให้บูด
เมนูที่พึ่งกินไปเลย แต่รูปเซฟจากที่อื่นอีกทีนะ พอดีกินเพลินจนลืมถ่าย 😁😁😁

#PakwanBNK48
#Pakwan23rdBirthday https://t.co/A9dlYtptEe",th,[],[],"['https://pbs.twimg.com/media/FpQeRRUagAAWf_N.jpg', 'https://pbs.twimg.com/media/FpQeR-laMAITvLJ.jpg']",1,3,1,"['pakwanbnk48', 'pakwan23rdbirthday']",[],https://twitter.com/aodjangko/status/1626958670893580290,,,1,https://pbs.twimg.com/media/FpQeRRUagAAWf_N.jpg,,,,,,,"{'user_id': '111250774', 'username': 'aodjangko'}",,,,
1626958014854094848,1626958014854094848,2023-02-18 21:53:12 SE Asia Standard Time,2023-02-18,21:53:12,+0700,1354831758475153410,kimjinwwh_,สตอยี้จปุ้ก🍓,,"+5 จากแคป888 ขอบคุณตัวเองที่นิ้วไม่บูด 5555555 ขอบคุณนะคะ ขอให้เจอแต่คนน่ารักๆน้า มีแต่ความสุขสดใสทุกๆวัน อย่าลืมกินข้าวและพักผ่อนเยอะๆ💖🌈💐
#พิน่อมาส่งค่าขนมคั้บ",th,[],[],[],0,0,0,['พิน่อมาส่งค่าขนมคั้บ'],[],https://twitter.com/kimjinwwh_/status/1626958014854094848,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626957773056667650,1626957773056667650,2023-02-18 21:52:15 SE Asia Standard Time,2023-02-18,21:52:15,+0700,920532200914763777,ive_alin,มะเจ บูดมากกกกก,,หรือมันแค่นี้ว่ะ สุดท้ายก็เป็นเรื่องๆหนึ่งในชีวิต,th,[],[],[],0,0,0,[],[],https://twitter.com/ive_alin/status/1626957773056667650,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626957454058881024,1626800158880202752,2023-02-18 21:50:59 SE Asia Standard Time,2023-02-18,21:50:59,+0700,2979813668,boondharikaaa,rk.,,@cutiekokii เหล้ากูบูดพอดี วีคหน้ากินที่ห้องกูมั้ยเดะชวนกิ้กไม้,th,['cutiekokii'],[],[],0,0,0,[],[],https://twitter.com/boondharikaaa/status/1626957454058881024,,,0,,,,,,,,"{'user_id': '1091729430815227904', 'username': 'cutiekokii'}",,,,
1626957083680849920,1626957083680849920,2023-02-18 21:49:30 SE Asia Standard Time,2023-02-18,21:49:30,+0700,1585194147065245696,yuki_kiyuuu,หนูบูด,,โหยยยย สาธุงับ https://t.co/OAyNVM6oPq,th,[],[],['https://pbs.twimg.com/media/FpQc1zGaAAA1-OT.jpg'],0,0,1,[],[],https://twitter.com/Yuki_kiyuuu/status/1626957083680849920,,,1,https://pbs.twimg.com/media/FpQc1zGaAAA1-OT.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1626956782588530688,1626956782588530688,2023-02-18 21:48:19 SE Asia Standard Time,2023-02-18,21:48:19,+0700,1093484029788082176,muu_oo23,•,,วันที่กูจะทำงานก็มาเน็ตเหี้ยส้นตีนจริงๆ นับวันยิ่งแย่จะซื้อกี่เเพ็คเกจก็บูดบ้งเหมือนกันหมด #เน็ตทรู,th,[],[],[],0,0,0,['เน็ตทรู'],[],https://twitter.com/Muu_oo23/status/1626956782588530688,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626955673908162562,1626937753530417152,2023-02-18 21:43:54 SE Asia Standard Time,2023-02-18,21:43:54,+0700,177442563,noww_bot,noww_waree,,@kapruay_bot บูดชอบกินบ๊วยค่ะ,th,['kapruay_bot'],[],[],1,0,0,[],[],https://twitter.com/noww_bot/status/1626955673908162562,,,0,,,,,,,,"{'user_id': '180445657', 'username': 'kapruay_bot'}",,,,
1626953737439973377,1626953737439973377,2023-02-18 21:36:13 SE Asia Standard Time,2023-02-18,21:36:13,+0700,898097684862582784,taengabcz,บูด (ตัวจริง),,ลุควันนี้สวยอ่ะ เมคอัพโนเมคอัพ https://t.co/laY9GnzUu9,th,[],[],['https://pbs.twimg.com/media/FpQZzAhaYAAcMHE.jpg'],1,0,0,[],[],https://twitter.com/taengabcz/status/1626953737439973377,,,1,https://pbs.twimg.com/media/FpQZzAhaYAAcMHE.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1626953632943046659,1626953174090387456,2023-02-18 21:35:48 SE Asia Standard Time,2023-02-18,21:35:48,+0700,1113082560794357761,introcheek,𝙀𝙭𝙩𝙧𝙖𝙘𝙝𝙚𝙚𝙠,,จะได้ไม่ต้องมาร้องไห้เสียดายผิดหวังทีหลัง อยากเป็นแบบตอนนั้นหรอร้องไห้จนตาบูด กุไม่เอาแล้วนะโตได้แล้ว,th,[],[],[],0,0,0,[],[],https://twitter.com/introcheek/status/1626953632943046659,,,0,,,,,,,,"{'user_id': '1113082560794357761', 'username': 'introcheek'}",,,,
1626951801630248961,1626951801630248961,2023-02-18 21:28:31 SE Asia Standard Time,2023-02-18,21:28:31,+0700,1573177509625339904,spay47238639,Spay,,"บูดดค่ะสัญญาณห่วยยย ขยันให้คอลเซ็นเตอร์โทรมาเสนอโปร ห่วยยยบอกเลยสมัครรายอาทิตย์แรง1วันมันเริ่ด
#เน็ตทรู",th,[],[],[],0,0,0,['เน็ตทรู'],[],https://twitter.com/Spay47238639/status/1626951801630248961,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626951719946158081,1626951719946158081,2023-02-18 21:28:11 SE Asia Standard Time,2023-02-18,21:28:11,+0700,1084676596542332928,eevech3,ZhangYX,,บูดทุกเกือบทุกเกมเลยวันนี้ หลุดหน้าแรกแล้วมั้งเนี่ย พรุ่งนี้วันสุดท้ายของสัปดาห์แรกทำให้เต็มที่สุด ดีนะที่มันเป็นแบบเก็บคะแนน มีโอกาสเสมอเว้ย สู้ๆ ♾✌,th,[],[],[],0,0,0,[],[],https://twitter.com/Eevech3/status/1626951719946158081,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626950417468002305,1626950049665277952,2023-02-18 21:23:01 SE Asia Standard Time,2023-02-18,21:23:01,+0700,1499332782694498304,nicha6_8_3,นมบูด_,,@Bossckm_ คิดถึงมาก🤍🫶🏻,th,['bossckm_'],[],[],0,0,0,[],[],https://twitter.com/nicha6_8_3/status/1626950417468002305,,,0,,,,,,,,"{'user_id': '1474087356739112960', 'username': 'Bossckm_'}",,,,
1626948593591656449,1626948593591656449,2023-02-18 21:15:46 SE Asia Standard Time,2023-02-18,21:15:46,+0700,1070698596960354304,mildo_j,คุณมิลล่าหยุดใช้เงิน,,เป็นปจดเที่ยวนี้อารมณ์บูดมาก บูดทั้งวัน  นอย อ่อนไหวน้ำตาแตก หงุดหงิด ซึม เหี้ยไรเนี่ย,th,[],[],[],1,0,0,[],[],https://twitter.com/mildo_J/status/1626948593591656449,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626946372900642823,1626946372900642823,2023-02-18 21:06:57 SE Asia Standard Time,2023-02-18,21:06:57,+0700,2521843429,konne_jn,쭙쨍누나 ♡,,4วันที่กดบัตรแต่ละทีแบบอารมณ์บูดทั้งวัน หงุดหงิด ทำอะไรไม่ได้เลย แต่ก็ไม่อยากฟาดงวงฟาดงาใส่ใคร เลยตัดจากโลกภายนอกแม่ง ไม่ตอบใครทั้งนั้น หนีไปนอนจบ,th,[],[],[],0,0,0,[],[],https://twitter.com/KONNE_JN/status/1626946372900642823,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626945687786250240,1626945687786250240,2023-02-18 21:04:13 SE Asia Standard Time,2023-02-18,21:04:13,+0700,856858847989727232,daeon_bome,다온이💗🌹,,เด็กบ้า โปรดมาที่เมืองบูด https://t.co/oVk4h6OBnN,th,[],[],[],0,5,4,[],[],https://twitter.com/daeon_bome/status/1626945687786250240,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1626926031113457665/pu/img/fQDfPa38r9tWXvdd.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1626944694587625478,1626944694587625478,2023-02-18 21:00:17 SE Asia Standard Time,2023-02-18,21:00:17,+0700,1402896333329993731,warmcardigan,🍸,,ข้าวบูดขิตละ,th,[],[],[],0,0,0,[],[],https://twitter.com/warmcardigan/status/1626944694587625478,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626943879449821185,1626943548259176449,2023-02-18 20:57:02 SE Asia Standard Time,2023-02-18,20:57:02,+0700,1539920298694168577,jjasmiine3,𝐉𝐚𝐬𝐦𝐢𝐧𝐞.-,,พี่จะไม่บูดสักเกมเลยหรอคะ,th,[],[],[],0,1,0,[],[],https://twitter.com/jjasmiine3/status/1626943879449821185,,,0,,,,,,,,"{'user_id': '1539920298694168577', 'username': 'jjasmiine3'}",,,,
1626942532935643138,1626942532935643138,2023-02-18 20:51:41 SE Asia Standard Time,2023-02-18,20:51:41,+0700,2837670386,manee_lt,น้องแพร เป็ดบูดบูด,,เอ้าา,th,[],[],[],0,0,0,[],[],https://twitter.com/manee_LT/status/1626942532935643138,,https://twitter.com/Offchainon/status/1626791205362102272,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626941805286805506,1626875841945964544,2023-02-18 20:48:48 SE Asia Standard Time,2023-02-18,20:48:48,+0700,1449991561341591555,p_p_lankton,ลุงพลี AKA - Plankton - 🍌💙,,@Northty1131 ได้เลย เก๊กฮวยบูด,th,['northty1131'],[],[],0,0,0,[],[],https://twitter.com/P_P_LANKTON/status/1626941805286805506,,,0,,,,,,,,"{'user_id': '1411741249409716225', 'username': 'Northty1131'}",,,,
1626941595550629889,1626941595550629889,2023-02-18 20:47:58 SE Asia Standard Time,2023-02-18,20:47:58,+0700,1369283014891511808,aonanne4,จิ๋วเจ๋งแจ๋ว🌴🐻,,+8 กรี๊ดดดดไม่บูดดด🎉🎉🎉ขอบคุณมากๆๆเลยค้าบบบบ💗ขอให้มีความสุขมากๆๆรวยๆเฮงๆๆนะค้าบ มีรอยยิ้มที่สดใสตลอดไปเลยน้า ไม่มีฝนตกในใจนะค้าบ เงินทองไหลมาเทมา นอนหลับฝันหวานตื่นมาสดใสค้าบ💗🌈🌷 #LK_review,th,[],[],[],0,0,1,['lk_review'],[],https://twitter.com/aonanne4/status/1626941595550629889,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626941353279225856,1626941353279225856,2023-02-18 20:47:00 SE Asia Standard Time,2023-02-18,20:47:00,+0700,1458782545613520896,shoshiacacac,ชช แลกเงิน,,+3ขอบคุณนะค้าบบูดอีกแล้ววว ขอบคุณนะค้าบบบ🥺🙏❤️✨🍀#LK_review,th,[],[],[],0,0,1,['lk_review'],[],https://twitter.com/shoshiacacac/status/1626941353279225856,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626940945739685888,1626940945739685888,2023-02-18 20:45:23 SE Asia Standard Time,2023-02-18,20:45:23,+0700,1496337747505647619,jkkkkk__jkkkkk,My_Euphoria 😶,,+14 นิ้วไม่บูด ขอบคุณมากๆๆนะคะ ขอให้มีความสุขมากๆๆๆๆ มีเงินมีทองเลยอะๆ เฮงๆรวยๆ มีแต่คนดีๆเข้ามาในชีวิต ขอให้ทุกวันเป็นวันที่ดีและน่าจดจำนะคะ 🫶💐🌹🌷💞 คืนนี้นอนหลับฝันดีค่ะ #rvmoforyou,th,[],[],[],0,0,0,['rvmoforyou'],[],https://twitter.com/JKKKKK__JKKKKK/status/1626940945739685888,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626940862868619266,1626867309888569344,2023-02-18 20:45:03 SE Asia Standard Time,2023-02-18,20:45:03,+0700,1545744013273153537,onyourmlp,tobtab,,@juumandy94 ไม่บูด,th,['juumandy94'],[],[],1,0,0,[],[],https://twitter.com/onyourmlp/status/1626940862868619266,,,0,,,,,,,,"{'user_id': '1079250473859788800', 'username': 'juumandy94'}",,,,
1626940478213222402,1626940478213222402,2023-02-18 20:43:31 SE Asia Standard Time,2023-02-18,20:43:31,+0700,248707542,forfernonly,🍀SCHYN 🍀💜🐥 J-HopeDay,,+14 ขอบคุณมากๆเลยนะคะ นิ้วไม่บูดเท่าไหร่ ขอให้เป็นวันที่ดี เจอแต่สิ่งดีๆนะคะตัวเอง คืนนี้หลับฝันดีนะคะ #rvmoforyou,th,[],[],[],0,0,0,['rvmoforyou'],[],https://twitter.com/forfernonly/status/1626940478213222402,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626939918365913089,1626939918365913089,2023-02-18 20:41:18 SE Asia Standard Time,2023-02-18,20:41:18,+0700,1585194147065245696,yuki_kiyuuu,หนูบูด,,🥱 https://t.co/wJERUsRKwK,und,[],[],[],0,13,100,[],[],https://twitter.com/Yuki_kiyuuu/status/1626939918365913089,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1626939722110242816/pu/img/Ng20E5J2KuAFSWm0.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1626939777466654720,1626939777466654720,2023-02-18 20:40:44 SE Asia Standard Time,2023-02-18,20:40:44,+0700,1478311151561687041,unstillsunset,𝑗𝑎𝑦 ݊ ⁎ 𓈒♡⃟,,+5 นิ้วบูดนิดนึงง ขอบคุณนะคะ ขอให้มีความสุขมากๆ มีแต่วันที่น่ารักนะค้าบ 💐⭐️#rvmoforyou,th,[],[],[],0,0,0,['rvmoforyou'],[],https://twitter.com/unstillsunset/status/1626939777466654720,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626939031799074816,1626939031799074816,2023-02-18 20:37:46 SE Asia Standard Time,2023-02-18,20:37:46,+0700,1599312234823327744,pickmemomin,💜,,ในฐานะเมนเเทฮยอง กุเบื่ออิบิ๊กหีตมากๆ งานมันสามารถลงโปรโมทหรือรีเพื่อกระจายงานในฐานะศิลปินในสังกัดของมันได้นะ นี่ตั้งเเต่รู้ว่าน้องมันไปร่วมรายการยันรายการออกละ กุยังไม่เห็นมันออกมาสักครั้ง ตั้งเเต่ต้องเเทไปออกงานคนเดียวละ รำคาญ ยิ่งอิพวกโอที7ปลอมหางโผล่กันใหญ่ เหม็นบูดสุดๆ,th,[],[],[],0,0,0,[],[],https://twitter.com/pickmemomin/status/1626939031799074816,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626938009336823809,1626938009336823809,2023-02-18 20:33:43 SE Asia Standard Time,2023-02-18,20:33:43,+0700,1107570046342041600,wkkkkr,Wkkr,,จบ บูด บูดมาก บูด,th,[],[],[],0,0,0,[],[],https://twitter.com/Wkkkkr/status/1626938009336823809,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626937803480367104,1626937803480367104,2023-02-18 20:32:54 SE Asia Standard Time,2023-02-18,20:32:54,+0700,343860689,besweetcloud,ชื่อมะม่วง จะป่วงแล้วไง,,ก็คือเหม็นมาก นึกว่าเยื้อไก่บูด แต่ไม่ใช่เหม็นกะหล่ำ😭 https://t.co/0zVVHa5a6u,th,[],[],['https://pbs.twimg.com/media/FpQLTOpaUAAn8_c.jpg'],0,0,1,[],[],https://twitter.com/besweetcloud/status/1626937803480367104,,,1,https://pbs.twimg.com/media/FpQLTOpaUAAn8_c.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1626937701747527690,1626937701747527690,2023-02-18 20:32:29 SE Asia Standard Time,2023-02-18,20:32:29,+0700,65891900,nineyoii,สังคมจิ้งจอก Sozial Fox 🦊,,ถ้ามีคนบอกไม่เห็นจะก้าวหน้าตรงไหนเลย บูดจะว่ายังไง จะบอกไม่เสือกอีกรึเปล่า ดูฝรั่งเศสวันนี้สิ เละมั๊ยละ ก้าวหน้าตรงไหน 😏,th,[],[],[],0,0,0,[],[],https://twitter.com/nineyoii/status/1626937701747527690,,https://twitter.com/DrnewSuphanat/status/1626917508551966720,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626936794955800576,1626936794955800576,2023-02-18 20:28:53 SE Asia Standard Time,2023-02-18,20:28:53,+0700,1585194147065245696,yuki_kiyuuu,หนูบูด,,คนในไอจีด่าแรงกว่ากูอีก55555,th,[],[],[],0,0,3,[],[],https://twitter.com/Yuki_kiyuuu/status/1626936794955800576,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626936786676256769,1626936786676256769,2023-02-18 20:28:51 SE Asia Standard Time,2023-02-18,20:28:51,+0700,1533374337268391936,0kwannori,กะtiew,,อีห่ากุแดกกับข้าวบูดหรอ แล้วกูไม่เอะใจเลยนะนึกว่ามันเป็นรสชาติมะนาว... ถ้าแม่ไม่มากินด้วยคือไม่รู้เลย แล้วกินไปตั้งจานหนึ่ง สิ้นละ ลาก่อย,th,[],[],[],0,0,0,[],[],https://twitter.com/0kwannori/status/1626936786676256769,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626936580446515200,1626936580446515200,2023-02-18 20:28:02 SE Asia Standard Time,2023-02-18,20:28:02,+0700,59980629,iidudes,ค​ น​ ป. กูสิสี่มึง,,นักสู้กว่าใครติ่งส้มบูดเค้าตีกันเองแล้วเหรอคับ? แฉกันยับเลยเหรอ? เค้าดูมีการจัดตั้งเป็นระบบดีเนอะ มีการวางแนวทางทวีต มีการปั่นแท็ก อะไรงี้ ไอโอกองทัพที่นักการเมืองพรรคมันสะกดจิตอายไปเลย 555555,th,[],[],[],0,0,5,[],[],https://twitter.com/iiDudes/status/1626936580446515200,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626935824809099270,1626218861505953793,2023-02-18 20:25:02 SE Asia Standard Time,2023-02-18,20:25:02,+0700,1248972587591327746,larguremush,regular,,@xxcr563920531 แตงโมบูด,th,['xxcr563920531'],[],[],1,0,0,[],[],https://twitter.com/larguremush/status/1626935824809099270,,,0,,,,,,,,"{'user_id': '1572978693370421248', 'username': 'xxcr563920531'}",,,,
